CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_zscore,Male,Computer,Mobile Phone,Phone,CC,COD,Cash on Delivery,Credit Card,Debit Card,E wallet,UPI,Divorced,Married,Single
50125,0,0.29508196721311475,1,0.06557377049180327,0.6000000000000001,2,3,5,0,0.4,0.0,1.0,0.043478260869565216,0.505677097756854,0.935061197120462,1,1,0,0,0,0,0,0,1,0,0,1,0,0
50126,1,0.0,1,0.09016393442622953,0.6000000000000001,3,3,7,0,0.0,1.0,1.0,0.0,0.6168805194005968,-1.2196301343827876,1,1,0,0,0,0,0,1,0,0,0,0,1,0
50127,0,0.19672131147540986,1,0.024590163934426233,0.6000000000000001,3,3,1,0,0.9333333333333336,10.0,11.0,0.09583018664365088,0.6442659774146896,0.2168307532860456,0,1,0,0,0,0,1,0,0,0,0,0,0,1
50128,0,0.032786885245901634,1,0.08686392495025112,0.4,3,2,2,0,0.5333333333333333,0.0,1.0,0.10869565217391304,0.37970399089202733,-0.980219986437982,1,0,0,1,0,0,0,0,1,0,0,0,0,1
50129,0,0.2459016393442623,1,0.14754098360655735,0.4,2,5,4,1,0.1333333333333334,0.0,1.0,0.043478260869565216,0.5090925874642296,0.5759459752032539,0,0,1,0,0,0,0,0,1,0,0,0,0,1
50130,0,0.032786885245901634,3,0.17213114754098366,0.4,3,2,3,0,0.20000000000000007,1.0,1.0,0.043478260869565216,0.5209698759961845,-0.980219986437982,1,0,1,0,0,0,0,0,0,1,0,0,1,0
50131,0,0.0,1,0.008196721311475405,0.6000000000000001,3,3,1,0,0.06666666666666676,1.0,1.0,0.043478260869565216,0.4584141050493861,-1.2196301343827876,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50132,0,0.2459016393442623,1,0.08686392495025112,0.4,4,5,1,1,0.0,4.0,7.0,0.17391304347826084,0.3874888458106403,0.5759459752032539,0,0,0,1,1,0,0,0,0,0,0,0,1,0
50133,0,0.21311475409836067,1,0.024590163934426233,0.4,3,3,1,0,0.2997105045492142,0.0,3.0,0.19565217391304346,0.9057509461829596,0.33653582725844833,1,0,1,0,0,0,0,1,0,0,0,0,1,0
50134,0,0.3934426229508197,1,0.008196721311475405,0.5387250237868696,3,2,2,0,0.0,1.0,1.0,0.0,0.3914889688913505,1.6532916409548788,1,0,0,1,0,0,0,0,1,0,0,1,0,0
50135,1,0.0,1,0.24590163934426235,0.6000000000000001,4,4,1,0,0.0,1.0,1.0,0.08695652173913042,0.4147512231145573,-1.2196301343827876,1,1,0,0,1,0,0,0,0,0,0,0,0,1
50136,0,0.0819672131147541,1,0.06557377049180327,0.581783194355356,2,4,2,0,0.6,0.0,1.0,0.06521739130434782,0.3936736514969691,-0.6211047645207738,1,1,0,0,0,0,0,0,1,0,0,1,0,0
50137,0,0.18032786885245905,3,0.024590163934426233,0.4,4,2,4,0,0.4666666666666667,6.0,7.0,0.10869565217391304,0.4692144373673036,0.0971256793136428,1,1,0,0,0,0,0,0,1,0,0,1,0,0
50138,0,0.16165147245422629,1,0.024590163934426233,0.4,4,5,5,0,0.1333333333333334,0.0,1.0,0.08695652173913042,0.37465768177482384,-0.0392495448420476,1,0,0,1,0,0,1,0,0,0,0,0,0,1
50139,0,0.3114754098360656,3,0.024590163934426233,0.6000000000000001,5,4,4,1,0.06666666666666676,4.0,7.0,0.15217391304347827,0.8268562109603372,1.054766271092865,0,0,1,0,0,0,1,0,0,0,0,1,0,0
50140,1,0.0,1,0.024590163934426233,0.6000000000000001,3,3,3,0,0.0,1.0,1.0,0.0,0.4149358441798209,-1.2196301343827876,1,0,0,1,0,0,0,0,1,0,0,0,0,1
50141,0,0.032786885245901634,3,0.024590163934426233,0.6000000000000001,4,4,3,0,0.5333333333333333,0.0,1.0,0.0,0.5121388350410782,-0.980219986437982,1,0,1,0,0,0,0,1,0,0,0,1,0,0
50142,0,0.06557377049180327,1,0.19672131147540986,0.6000000000000001,4,2,1,0,0.6666666666666666,1.0,7.0,0.17391304347826084,0.4794609064894304,-0.7408098384931765,1,0,1,0,0,0,0,1,0,0,0,1,0,0
50143,0,0.0,1,0.049180327868852465,0.4,2,5,2,0,0.06666666666666676,1.0,1.0,0.10869565217391304,0.43078248561494203,-1.2196301343827876,1,1,0,0,0,0,0,0,1,0,0,0,1,0
50144,0,0.29508196721311475,1,0.17213114754098366,0.6000000000000001,3,2,1,1,0.20000000000000007,0.0,1.0,0.21739130434782608,0.7229760915720483,0.935061197120462,1,0,1,0,0,0,0,1,0,0,0,1,0,0
50145,0,0.14754098360655735,1,0.05737704918032786,0.4,3,2,1,0,0.0,4.0,10.0,0.2391304347826087,0.4064740453552417,-0.14228446863116273,1,0,0,1,0,0,0,0,1,0,0,1,0,0
50146,0,0.459016393442623,1,0.008196721311475405,0.4,3,5,1,1,0.20000000000000007,2.0,4.0,0.2826086956521739,0.8937198067632849,2.1321119368444896,1,0,1,0,0,0,0,1,0,0,0,0,0,1
50147,1,0.1639344262295082,1,0.24590163934426235,0.4,3,4,2,1,0.06666666666666676,5.0,9.0,0.09818983224922972,0.6722976091572048,-0.02257939465875997,1,1,0,0,0,0,0,0,1,0,0,1,0,0
50148,0,0.16165147245422629,1,0.0819672131147541,0.6000000000000001,3,2,2,0,0.7999999999999999,1.0,1.0,0.08695652173913042,0.3713960429551678,-0.0392495448420476,1,0,0,1,1,0,0,0,0,0,0,1,0,0
50149,0,0.1639344262295082,3,0.05737704918032786,0.6000000000000001,3,2,5,0,0.20000000000000007,0.0,1.0,0.021739130434782608,0.5077694698298411,-0.02257939465875997,1,0,1,0,0,0,0,1,0,0,0,1,0,0
50150,0,0.0,1,0.032786885245901634,0.6000000000000001,4,3,2,0,0.4,1.0,1.0,0.0,0.4070894489061202,-1.2196301343827876,1,0,0,1,1,0,0,0,0,0,0,0,0,1
50151,0,0.1639344262295082,1,0.008196721311475405,0.0,3,2,3,1,0.4666666666666667,0.0,1.0,0.043478260869565216,0.7262685005692482,-0.02257939465875997,0,1,0,0,0,0,0,1,0,0,0,0,1,0
50152,0,0.032786885245901634,1,0.1885245901639344,0.6000000000000001,2,4,8,0,0.4666666666666667,5.0,6.0,0.09818983224922972,0.6768208252561617,-0.980219986437982,0,0,1,0,0,0,0,0,1,0,0,0,1,0
50153,0,0.18032786885245905,3,0.06557377049180327,0.4,2,5,2,1,0.8666666666666668,0.0,7.0,0.15217391304347827,0.4801686205729407,0.0971256793136428,0,0,1,0,0,0,0,1,0,0,0,0,1,0
50154,0,0.0,1,0.008196721311475405,0.4,3,4,2,0,0.6,0.0,1.0,0.08695652173913042,0.5045386011877289,-1.2196301343827876,0,1,0,0,0,0,0,0,1,0,0,0,1,0
50155,0,0.3770491803278689,1,0.04098360655737705,0.6000000000000001,3,4,4,0,0.20000000000000007,1.0,1.0,0.13043478260869565,0.8967660543401335,1.5335865669824758,1,0,1,0,0,0,0,0,1,0,0,0,1,0
50156,0,0.4262295081967213,1,0.032786885245901634,0.4,3,3,4,1,0.33333333333333337,1.0,1.0,0.06521739130434782,0.8487645773716113,1.892701788899684,1,0,1,0,0,0,0,1,0,0,0,1,0,0
50157,0,0.2459016393442623,3,0.008196721311475405,0.4,3,3,2,0,0.9333333333333336,4.0,11.0,0.13043478260869565,0.4586910366472814,0.5759459752032539,1,0,0,1,0,0,0,0,1,0,0,1,0,0
50158,0,0.032786885245901634,3,0.024590163934426233,0.4,3,2,2,0,0.4666666666666667,0.0,1.0,0.19565217391304346,0.4478291639742761,-0.980219986437982,1,1,0,0,0,0,0,0,1,0,0,0,0,1
50159,0,0.459016393442623,1,0.17213114754098366,0.4,3,2,4,1,0.5333333333333333,1.0,1.0,0.17391304347826084,0.474322286839595,2.1321119368444896,1,0,1,0,0,1,0,0,0,0,0,1,0,0
50160,0,0.0,1,0.09836065573770493,0.4,3,5,2,1,0.1333333333333334,2.0,3.0,0.06521739130434782,0.45358318717499,-1.2196301343827876,1,1,0,0,0,0,0,1,0,0,0,1,0,0
50161,0,0.1751252965542494,1,0.008196721311475405,0.4,3,2,2,0,0.06666666666666676,1.0,5.0,0.15217391304347827,0.3727807009446445,0.05913644690360146,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50162,1,0.11475409836065575,1,0.20491803278688525,0.581783194355356,3,3,4,1,0.7333333333333333,0.0,1.0,0.0,0.4049663066555894,-0.38169461657596826,1,1,0,0,0,0,0,0,1,0,0,0,1,0
50163,0,0.18032786885245905,1,0.19672131147540986,0.4,3,2,10,0,0.20000000000000007,0.0,1.0,0.043478260869565216,0.4844764454290901,0.0971256793136428,1,0,1,0,0,0,0,0,1,0,0,0,1,0
50164,1,0.0,1,0.08686392495025112,0.4,3,4,3,1,0.1333333333333334,1.0,1.0,0.043478260869565216,0.3807194067509769,-1.2196301343827876,1,0,0,1,1,0,0,0,0,0,0,0,1,0
50165,0,0.016393442622950817,1,0.07377049180327869,0.6000000000000001,3,2,2,0,0.6666666666666666,0.0,1.0,0.043478260869565216,0.4095510631096341,-1.0999250604103847,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50166,0,0.3606557377049181,1,0.09016393442622953,0.4,3,5,10,1,0.0,1.0,1.0,0.043478260869565216,0.8820271392965936,1.4138814930100732,0,1,0,0,0,0,0,0,1,0,0,0,0,1
50167,0,0.14754098360655735,1,0.032786885245901634,0.2,3,4,5,0,0.06666666666666676,6.0,7.0,0.15217391304347827,0.4457060217237453,-0.14228446863116273,1,0,0,1,0,1,0,0,0,0,0,0,0,1
50168,0,0.06557377049180327,3,0.049180327868852465,0.581783194355356,3,4,2,0,0.0,0.0,2.0,0.043478260869565216,0.3935198006092495,-0.7408098384931765,0,1,0,0,0,0,0,0,0,1,0,0,1,0
50169,1,0.0,3,0.04098360655737705,0.4,4,2,2,1,0.06666666666666676,7.0,7.0,0.08695652173913042,0.4870303701652358,-1.2196301343827876,1,0,1,0,0,0,0,0,0,1,0,0,0,1
50170,0,0.1639344262295082,1,0.08686392495025112,0.4,3,2,2,1,0.06666666666666676,0.0,1.0,0.043478260869565216,0.3792732084064125,-0.02257939465875997,1,1,0,0,1,0,0,0,0,0,0,1,0,0
50171,0,0.2459016393442623,3,0.2213114754098361,0.6000000000000001,3,4,6,0,0.20000000000000007,2.0,3.0,0.17391304347826084,0.7238684267208221,0.5759459752032539,0,1,0,0,0,0,0,0,0,1,0,1,0,0
50172,1,0.16165147245422629,1,0.032786885245901634,0.4,3,3,2,0,0.1333333333333334,0.0,1.0,0.0,0.35139542755161696,-0.0392495448420476,1,0,1,0,0,0,0,0,1,0,0,0,0,1
50173,0,0.13114754098360654,3,0.13934426229508196,0.6000000000000001,3,4,1,0,0.2666666666666667,3.0,6.0,0.19565217391304346,0.5544785993415181,-0.2619895426035655,1,0,1,0,0,0,0,0,0,1,0,1,0,0
50174,0,0.14754098360655735,1,0.1557377049180328,0.4,2,2,5,0,0.4666666666666667,0.0,1.0,0.0,0.4211821902212376,-0.14228446863116273,1,1,0,0,0,0,0,0,1,0,0,1,0,0
50175,0,0.3934426229508197,1,0.024590163934426233,0.4,5,4,6,0,0.4666666666666667,0.0,1.0,0.043478260869565216,0.476383888735038,1.6532916409548788,1,0,1,0,0,0,0,1,0,0,0,0,1,0
50176,0,0.2295081967213115,3,0.024590163934426233,0.4,3,4,2,0,0.5333333333333333,1.0,2.0,0.08695652173913042,0.8004861688051939,0.4562409012308511,1,0,1,0,0,0,0,0,1,0,0,0,0,1
50177,0,0.0,3,0.09016393442622953,0.6000000000000001,4,3,2,0,0.06666666666666676,1.0,1.0,0.0,0.3446259884919536,-1.2196301343827876,0,0,1,0,0,0,0,1,0,0,0,0,0,1
50178,0,0.016393442622950817,1,0.13934426229508196,0.6000000000000001,2,5,1,0,0.5333333333333333,0.0,1.0,0.15217391304347827,0.4818917505154005,-1.0999250604103847,1,0,1,0,0,0,0,1,0,0,0,0,0,1
50179,0,0.06557377049180327,3,0.06557377049180327,0.6000000000000001,2,2,5,0,0.0,3.0,7.0,0.15217391304347827,0.5209083356410966,-0.7408098384931765,1,0,1,0,0,1,0,0,0,0,0,1,0,0
50180,0,0.19672131147540986,1,0.008196721311475405,0.4,2,2,1,0,0.4,3.0,3.0,0.15217391304347827,0.6034954921689898,0.2168307532860456,1,0,1,0,0,0,0,1,0,0,0,0,1,0
50181,0,0.14754098360655735,1,0.20491803278688525,0.4,3,4,8,0,0.2666666666666667,0.0,1.0,0.17391304347826084,0.4822917628234714,-0.14228446863116273,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50182,0,0.0819672131147541,3,0.06557377049180327,0.6000000000000001,4,3,2,0,0.20000000000000007,1.0,4.0,0.17391304347826084,0.4764454290901258,-0.6211047645207738,1,0,1,0,0,0,0,0,1,0,0,1,0,0
50183,0,0.18032786885245905,1,0.21311475409836067,0.4,4,4,4,0,0.4,1.0,1.0,0.09818983224922972,0.6788208867965169,0.0971256793136428,0,0,1,0,0,0,0,0,1,0,0,1,0,0
50184,0,0.4918032786885246,1,0.008196721311475405,0.4,5,3,3,1,0.1333333333333334,1.0,1.0,0.043478260869565216,0.4818609803378565,2.3715220847892957,1,1,0,0,0,0,0,0,1,0,0,0,1,0
50185,0,0.06557377049180327,1,0.049180327868852465,0.4,3,2,1,1,0.06666666666666676,0.0,1.0,0.06521739130434782,0.456044801378504,-0.7408098384931765,1,0,0,1,0,1,0,0,0,0,0,1,0,0
50186,0,0.06557377049180327,2,0.024590163934426233,0.6000000000000001,4,5,4,0,0.06666666666666676,0.0,1.0,0.0,0.5049386134957998,-0.7408098384931765,1,0,1,0,0,0,0,0,0,0,1,1,0,0
50187,0,0.29508196721311475,1,0.06557377049180327,0.6000000000000001,3,5,2,0,0.4666666666666667,5.0,9.0,0.2391304347826087,0.4680144004430905,0.935061197120462,1,1,0,0,0,0,0,0,1,0,0,0,1,0
50188,0,0.06557377049180327,1,0.024590163934426233,0.5387250237868696,3,2,1,1,0.4666666666666667,1.0,2.0,0.043478260869565216,0.3906274039201206,-0.7408098384931765,1,0,0,1,0,0,0,0,1,0,0,0,1,0
50189,0,0.09836065573770493,1,0.049180327868852465,0.6000000000000001,3,4,7,0,0.0,2.0,8.0,0.09818983224922972,0.6731899443059786,-0.501399690548371,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50190,0,0.19672131147540986,1,0.09016393442622953,0.4,3,5,2,1,0.20000000000000007,6.0,11.0,0.21739130434782608,0.8328871657589464,0.2168307532860456,1,0,1,0,0,0,0,1,0,0,0,1,0,0
50191,0,0.26229508196721313,1,0.08686392495025112,0.4,3,2,1,0,0.5333333333333333,0.0,1.0,0.15217391304347827,0.3832425613095787,0.6956510491756566,0,1,0,0,0,0,0,0,1,0,0,0,0,1
50192,0,0.3606557377049181,1,0.008196721311475405,0.4,4,3,8,1,0.06666666666666676,1.0,2.0,0.15217391304347827,0.7373765346626049,1.4138814930100732,0,0,1,0,0,0,1,0,0,0,0,0,0,1
50193,1,0.2459016393442623,1,0.07377049180327869,0.4,4,4,3,0,0.2666666666666667,7.0,7.0,0.15217391304347827,0.4597372226837749,0.5759459752032539,1,0,0,1,0,0,0,1,0,0,0,1,0,0
50194,0,0.0,1,0.08686392495025112,0.4,3,4,2,1,0.06666666666666676,0.0,1.0,0.043478260869565216,0.38395027539308896,-1.2196301343827876,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50195,0,0.0819672131147541,3,0.07377049180327869,0.6000000000000001,4,4,2,1,0.0,6.0,11.0,0.19565217391304346,0.4685682636388812,-0.6211047645207738,0,0,1,0,0,1,0,0,0,0,0,1,0,0
50196,0,0.0,3,0.024590163934426233,0.6000000000000001,3,3,2,1,0.0,1.0,1.0,0.08695652173913042,0.44549063048093773,-1.2196301343827876,1,0,0,1,0,0,0,0,1,0,0,0,0,1
50197,0,0.06557377049180327,3,0.06557377049180327,0.6000000000000001,3,2,5,0,0.06666666666666676,0.0,1.0,0.15217391304347827,0.5399243053632419,-0.7408098384931765,1,0,1,0,0,0,0,0,0,1,0,0,1,0
50198,0,0.0819672131147541,1,0.024590163934426233,0.6000000000000001,2,2,8,0,0.33333333333333337,1.0,1.0,0.15217391304347827,0.4632450229237823,-0.6211047645207738,0,0,1,0,0,0,0,1,0,0,0,0,0,1
50199,1,0.0,1,0.024590163934426233,0.4,5,2,6,1,0.1333333333333334,2.0,2.0,0.043478260869565216,0.4142896704513984,-1.2196301343827876,1,0,0,1,1,0,0,0,0,0,0,1,0,0
50200,0,0.049180327868852465,1,0.2377049180327869,0.6000000000000001,3,2,2,0,0.1333333333333334,0.0,1.0,0.19565217391304346,0.4853995507554078,-0.8605149124655793,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50201,0,0.06557377049180327,1,0.06557377049180327,0.4,4,3,2,0,0.8666666666666668,3.0,8.0,0.19565217391304346,0.5828794732145605,-0.7408098384931765,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50202,0,0.19672131147540986,1,0.0,0.4,4,2,2,0,0.3215476190476191,9.0,13.0,0.06521739130434782,0.9007046370657559,0.2168307532860456,1,1,0,0,0,0,0,1,0,0,0,1,0,0
50203,1,0.032786885245901634,3,0.032786885245901634,0.4,3,3,5,1,0.4666666666666667,1.0,1.0,0.0,0.4688759654143204,-0.980219986437982,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50204,0,0.09836065573770493,3,0.09016393442622953,0.4,4,2,4,0,0.20000000000000007,1.0,1.0,0.021739130434782608,0.4517677466998984,-0.501399690548371,1,1,0,0,0,0,0,0,0,1,0,0,0,1
50205,0,0.3278688524590164,1,0.049180327868852465,0.4,3,3,5,0,0.0,1.0,1.0,0.021739130434782608,0.8707960244930613,1.1744713450652675,1,0,1,0,0,0,0,0,1,0,0,1,0,0
50206,0,0.26229508196721313,1,0.09016393442622953,0.4,4,3,2,0,0.0,0.0,1.0,0.0,0.469460598787655,0.6956510491756566,0,1,0,0,0,0,0,0,1,0,0,0,1,0
50207,0,0.0,3,0.008196721311475405,0.6000000000000001,3,4,1,1,0.1333333333333334,0.0,1.0,0.08695652173913042,0.5030616326656204,-1.2196301343827876,1,1,0,0,0,0,0,0,0,1,0,1,0,0
50208,0,0.4426229508196722,1,0.17213114754098366,0.4,3,3,4,0,0.06666666666666676,1.0,1.0,0.06521739130434782,0.4575217699006123,2.0124068628720866,0,1,0,0,0,0,0,0,1,0,0,0,0,1
50209,0,0.26229508196721313,1,0.06557377049180327,0.4,3,5,9,0,0.33333333333333337,1.0,1.0,0.0,0.6149419982153297,0.6956510491756566,0,0,1,0,0,0,0,0,1,0,0,1,0,0
50210,0,0.29508196721311475,1,0.07377049180327869,0.6000000000000001,3,2,10,0,0.20000000000000007,7.0,9.0,0.17391304347826084,0.4214591218191329,0.935061197120462,1,0,0,1,0,0,0,0,0,0,1,1,0,0
50211,0,0.21311475409836067,3,0.008196721311475405,0.4,5,2,3,1,0.7333333333333333,1.0,1.0,0.043478260869565216,0.5371549893842887,0.33653582725844833,1,0,1,0,0,0,0,1,0,0,0,1,0,0
50212,1,0.16165147245422629,1,0.07377049180327869,0.6000000000000001,5,5,2,1,0.0,1.0,1.0,0.15217391304347827,0.3729037816548201,-0.0392495448420476,1,0,0,1,0,0,0,0,0,0,1,1,0,0
50213,0,0.032786885245901634,1,0.0819672131147541,0.2,4,2,1,0,0.4,2.0,2.0,0.043478260869565216,0.4302593925966953,-0.980219986437982,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50214,0,0.049180327868852465,3,0.049180327868852465,0.2,4,3,2,0,0.1333333333333334,0.0,1.0,0.043478260869565216,0.4959537216529739,-0.8605149124655793,0,0,1,0,0,0,0,0,0,1,0,0,1,0
50215,0,0.0,3,0.07377049180327869,0.4,3,4,2,0,0.4666666666666667,0.0,1.0,0.15217391304347827,0.4989076586971906,-1.2196301343827876,0,0,1,0,0,0,0,0,0,1,0,1,0,0
50216,0,0.1639344262295082,1,0.049180327868852465,0.6000000000000001,3,2,8,0,0.33333333333333337,0.0,1.0,0.08695652173913042,0.5030000923105326,-0.02257939465875997,1,0,1,0,0,0,0,1,0,0,0,0,1,0
50217,0,0.18032786885245905,1,0.13114754098360654,0.6000000000000001,4,2,1,1,0.20000000000000007,1.0,2.0,0.09618874773139746,0.6618665189698144,0.0971256793136428,1,0,1,0,0,0,0,0,1,0,0,0,1,0
50218,0,0.06557377049180327,1,0.06557377049180327,0.4,3,2,2,1,0.20000000000000007,2.0,4.0,0.21739130434782608,0.5274931536354964,-0.7408098384931765,0,0,1,0,0,0,0,1,0,0,0,0,0,1
50219,0,0.032786885245901634,3,0.09016393442622953,0.4,4,4,2,1,0.20000000000000007,0.0,1.0,0.15217391304347827,0.5621096033724114,-0.980219986437982,0,0,1,0,0,0,0,0,0,1,0,0,1,0
50220,0,0.13114754098360654,1,0.049180327868852465,0.6000000000000001,3,4,1,0,0.1333333333333334,0.0,1.0,0.2826086956521739,0.5567863626573125,-0.2619895426035655,1,0,1,0,0,1,0,0,0,0,0,0,0,1
50221,0,0.0,1,0.2213114754098361,0.5387250237868696,3,2,2,0,0.06666666666666676,1.0,1.0,0.043478260869565216,0.3970583710268008,-1.2196301343827876,1,0,0,1,0,0,0,0,1,0,0,0,1,0
50222,0,0.2295081967213115,1,0.05737704918032786,0.6000000000000001,4,4,7,1,0.2666666666666667,1.0,1.0,0.043478260869565216,0.4933074863841964,0.4562409012308511,1,0,1,0,0,0,0,1,0,0,0,0,0,1
50223,0,0.3278688524590164,3,0.04098360655737705,0.581783194355356,3,3,4,0,0.5333333333333333,0.0,1.0,0.0,0.39927382380996335,1.1744713450652675,1,1,0,0,1,0,0,0,0,0,0,0,0,1
50224,0,0.2459016393442623,1,0.19672131147540986,0.4,3,2,3,0,0.20000000000000007,0.0,1.0,0.0,0.7997784547216837,0.5759459752032539,0,0,1,0,0,0,0,0,1,0,0,0,0,1
50225,0,0.032786885245901634,3,0.024590163934426233,0.6000000000000001,3,3,2,0,0.20000000000000007,1.0,1.0,0.043478260869565216,0.450752330840949,-0.980219986437982,1,1,0,0,0,0,0,0,1,0,0,1,0,0
50226,0,0.2459016393442623,2,0.024590163934426233,0.5387250237868696,3,3,1,1,0.0,1.0,1.0,0.0,0.3906581740976645,0.5759459752032539,1,0,0,1,0,1,0,0,0,0,0,0,1,0
50227,0,0.0819672131147541,1,0.08686392495025112,0.6000000000000001,3,4,2,0,0.1333333333333334,0.0,1.0,0.15217391304347827,0.3806270962183452,-0.6211047645207738,0,0,0,1,1,0,0,0,0,0,0,1,0,0
50228,0,0.3442622950819672,3,0.24590163934426235,0.6000000000000001,3,3,4,0,0.6666666666666666,0.0,1.0,0.09583018664365088,0.6924520754484753,1.2941764190376703,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50229,0,0.1639344262295082,1,0.05737704918032786,0.4,2,5,5,1,0.1333333333333334,2.0,6.0,0.15217391304347827,0.4915228160866488,-0.02257939465875997,1,0,1,0,0,0,0,1,0,0,0,0,1,0
50230,0,0.049180327868852465,3,0.21311475409836067,0.4,3,3,8,1,0.06666666666666676,1.0,2.0,0.043478260869565216,0.4534293362872704,-0.8605149124655793,0,1,0,0,0,1,0,0,0,0,0,1,0,0
50231,0,0.0,3,0.008196721311475405,0.4,3,3,2,0,0.4,2.0,7.0,0.15217391304347827,0.4706606357118681,-1.2196301343827876,1,0,1,0,0,0,0,0,1,0,0,1,0,0
50232,0,0.2459016393442623,1,0.024590163934426233,0.6000000000000001,4,2,4,0,0.7999999999999999,0.0,1.0,0.0,0.5163543493645958,0.5759459752032539,1,0,1,0,0,0,0,0,0,0,1,0,0,1
50233,1,0.1751252965542494,3,0.008196721311475405,0.4,4,4,2,1,0.0,1.0,1.0,0.043478260869565216,0.374596141419736,0.05913644690360146,0,1,0,0,0,0,1,0,0,0,0,0,0,1
50234,0,0.14754098360655735,3,0.008196721311475405,0.4,3,2,5,0,0.2666666666666667,1.0,1.0,0.0,0.5124157666389735,-0.14228446863116273,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50235,0,0.14754098360655735,3,0.032786885245901634,0.4,4,2,5,0,0.0,0.0,1.0,0.2608695652173913,0.6061417274377673,-0.14228446863116273,1,1,0,0,0,0,0,1,0,0,0,1,0,0
50236,0,0.4918032786885246,1,0.008196721311475405,0.4,3,3,3,0,0.0,1.0,1.0,0.043478260869565216,0.5155543247484538,2.3715220847892957,1,0,1,0,0,0,0,1,0,0,0,1,0,0
50237,0,0.1751252965542494,1,0.09016393442622953,0.4,2,3,4,1,0.1333333333333334,0.0,1.0,0.15217391304347827,0.37579617834394896,0.05913644690360146,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50238,0,0.0,3,0.08868025490100696,0.4,3,2,2,0,0.8666666666666668,0.0,2.0,0.043478260869565216,0.38801193882888707,-1.2196301343827876,1,1,0,0,1,0,0,0,0,0,0,0,0,1
50239,1,0.0,3,0.049180327868852465,0.5387250237868696,3,3,2,1,0.1333333333333334,1.0,1.0,0.0,0.3954275516169728,-1.2196301343827876,0,0,0,1,0,0,0,0,0,1,0,0,0,1
50240,0,0.1639344262295082,1,0.09016393442622953,0.6000000000000001,3,5,7,0,0.6,1.0,1.0,0.06521739130434782,0.4139204283208714,-0.02257939465875997,0,0,0,1,1,0,0,0,0,0,0,1,0,0
50241,0,0.3114754098360656,1,0.06557377049180327,0.2,3,3,3,0,0.20000000000000007,0.0,1.0,0.0,0.4694913689651989,1.054766271092865,0,1,0,0,0,0,0,1,0,0,0,1,0,0
50242,1,0.06557377049180327,3,0.04098360655737705,0.4,3,4,2,0,0.4666666666666667,7.0,7.0,0.15217391304347827,0.5955567863626573,-0.7408098384931765,1,1,0,0,0,0,0,0,0,1,0,0,0,1
50243,0,0.3770491803278689,1,0.09016393442622953,0.6000000000000001,4,2,7,0,0.2666666666666667,0.0,1.0,0.06521739130434782,0.6306655589402751,1.5335865669824758,1,0,1,0,0,0,1,0,0,0,0,0,0,1
50244,1,0.049180327868852465,3,0.1885245901639344,0.6000000000000001,4,3,3,1,0.06666666666666676,1.0,1.0,0.0,0.5040155081694822,-0.8605149124655793,1,0,1,0,0,0,0,0,0,1,0,1,0,0
50245,0,0.06557377049180327,1,0.08686392495025112,0.4,4,4,1,1,0.33333333333333337,1.0,2.0,0.043478260869565216,0.38945813717345146,-0.7408098384931765,1,0,0,1,0,0,0,0,1,0,0,0,0,1
50246,1,0.0,3,0.10655737704918032,0.5387250237868696,2,4,2,0,0.2666666666666667,0.0,1.0,0.0,0.391273577648543,-1.2196301343827876,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50247,0,0.16165147245422629,1,0.19672131147540986,0.4,3,2,10,0,0.33333333333333337,1.0,1.0,0.043478260869565216,0.3754269362134219,-0.0392495448420476,1,0,0,1,0,0,0,0,1,0,0,0,0,1
50248,0,0.13114754098360654,1,0.0819672131147541,0.6000000000000001,4,4,10,0,0.5333333333333333,1.0,1.0,0.0,0.50893873657651,-0.2619895426035655,1,0,1,0,0,0,0,0,1,0,0,0,0,1
50249,0,0.0,1,0.008196721311475405,0.4,3,4,2,0,0.0,0.0,1.0,0.08695652173913042,0.4251207729468599,-1.2196301343827876,1,0,0,1,0,0,0,1,0,0,0,0,1,0
50250,0,0.016393442622950817,3,0.0819672131147541,0.6000000000000001,3,2,2,0,0.33333333333333337,1.0,1.0,0.15217391304347827,0.4693375180774793,-1.0999250604103847,1,0,1,0,0,0,0,0,1,0,0,0,0,1
50251,0,0.3606557377049181,1,0.06557377049180327,0.4,4,3,9,0,0.8666666666666668,1.0,1.0,0.0,0.4461675743869042,1.4138814930100732,1,0,0,1,0,0,0,0,0,0,1,0,0,1
